Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Zambia,ZMB,977690000,1252930000,1203990000,1392530000,1726940000,2160746100,2635803000,3610543500,4554252761,3413402100,4709901003,6454224834,7925533924,9195362059,8594794743,7436213013,6538529821,7255368979,8515497781,6501712345,4786845598,6385838009,8136943619
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,2704954926,5080811857,7453336794,6610421644,6495816199,5964707117,5691009109,4925507345,5090623889,6616035197,4489260958,4719667752,..,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Africa Eastern and Southern,AFE,52438967941,52366904057,55346761076,70623257031,92459343615,1.12291E+11,1.32899E+11,1.62692E+11,1.96936E+11,1.65966E+11,1.92217E+11,2.33184E+11,2.48604E+11,2.56539E+11,2.57757E+11,2.23271E+11,1.95143E+11,2.09981E+11,2.31905E+11,2.22869E+11,1.85729E+11,2.38238E+11,2.89048E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Africa Western and Central,AFW,23234592400,27585600967,27909007575,37658350405,39458379543,56791016408,56512229428,72314738390,94318780899,78741981057,1.06707E+11,1.37347E+11,1.32486E+11,1.32731E+11,1.39672E+11,1.22262E+11,1.0209E+11,1.01708E+11,1.18482E+11,1.44228E+11,1.29162E+11,1.42037E+11,1.60793E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Arab World,ARB,1.79459E+11,1.8349E+11,1.95348E+11,2.18153E+11,2.80882E+11,3.45679E+11,3.88157E+11,4.88033E+11,6.37142E+11,5.59528E+11,6.13805E+11,6.82504E+11,8.01443E+11,8.57712E+11,8.69367E+11,7.70981E+11,6.89671E+11,7.14516E+11,7.51104E+11,7.7435E+11,6.67777E+11,7.74002E+11,9.24293E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Caribbean small states,CSS,12538101136,12505466336,12636207514,13427587050,15174097744,17999507178,20206452273,23386404219,28070490770,20470341169,20720166134,25442261192,26800954481,26516197934,24980676393,22786221755,20941991359,21713232078,24073597286,25167930974,18485113989,23799595773,28817768658
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Central Europe and the Baltics,CEB,1.594E+11,1.72807E+11,1.89527E+11,2.42801E+11,3.34124E+11,3.8238E+11,4.73847E+11,6.15671E+11,7.36029E+11,5.18054E+11,5.98411E+11,7.19442E+11,6.80035E+11,7.04988E+11,7.38648E+11,6.44366E+11,6.55775E+11,7.5187E+11,8.5749E+11,8.42466E+11,7.98929E+11,1.02523E+12,1.17363E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Early-demographic dividend,EAR,6.25867E+11,5.86806E+11,5.91451E+11,6.61192E+11,8.35567E+11,1.02371E+12,1.20217E+12,1.44152E+12,1.80714E+12,1.43383E+12,1.80992E+12,2.23673E+12,2.39526E+12,2.4396E+12,2.43728E+12,2.18768E+12,2.0551E+12,2.31173E+12,2.53807E+12,2.43611E+12,2.06398E+12,2.79902E+12,3.39467E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,East Asia & Pacific,EAS,1.37342E+12,1.25627E+12,1.31435E+12,1.668E+12,2.09316E+12,2.42301E+12,2.7944E+12,3.17918E+12,3.80003E+12,3.05669E+12,4.0707E+12,5.07078E+12,5.36681E+12,5.47152E+12,5.47587E+12,4.71831E+12,4.51329E+12,5.13622E+12,5.79609E+12,5.58669E+12,5.30557E+12,6.85628E+12,7.37073E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,East Asia & Pacific (excluding high income),EAP,3.51244E+11,3.49945E+11,3.86413E+11,6.04218E+11,7.85495E+11,9.28821E+11,1.08667E+12,1.28381E+12,1.55534E+12,1.33029E+12,1.83116E+12,2.30845E+12,2.45112E+12,2.5954E+12,2.61233E+12,2.30496E+12,2.23898E+12,2.60109E+12,3.01515E+12,2.95024E+12,2.86566E+12,3.78313E+12,3.9761E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,East Asia & Pacific (IDA & IBRD countries),TEA,3.50569E+11,3.49273E+11,3.85671E+11,6.03057E+11,7.83986E+11,9.27036E+11,1.08459E+12,1.28135E+12,1.55235E+12,1.32774E+12,1.82763E+12,2.30402E+12,2.44642E+12,2.59042E+12,2.60734E+12,2.30056E+12,2.2347E+12,2.59611E+12,3.00938E+12,2.9446E+12,2.86018E+12,3.77589E+12,3.96849E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Euro area,EMU,1.71957E+12,1.69243E+12,1.7429E+12,2.11056E+12,2.55949E+12,2.81456E+12,3.23284E+12,3.79773E+12,4.26647E+12,3.2098E+12,3.60093E+12,4.25355E+12,3.94889E+12,4.03492E+12,4.08927E+12,3.4915E+12,3.52164E+12,3.91022E+12,4.36053E+12,4.19791E+12,3.82992E+12,4.82207E+12,5.5015E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Europe & Central Asia,ECS,2.57832E+12,2.5532E+12,2.6735E+12,3.21309E+12,3.91596E+12,4.36782E+12,5.08316E+12,6.00427E+12,6.82637E+12,5.0823E+12,5.81471E+12,6.96384E+12,6.6043E+12,6.78294E+12,6.77839E+12,5.75642E+12,5.76397E+12,6.39512E+12,7.05152E+12,6.85563E+12,6.33461E+12,7.89705E+12,8.95785E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Europe & Central Asia (excluding high income),ECA,1.49381E+11,1.47738E+11,1.68404E+11,2.20643E+11,2.94827E+11,3.67213E+11,4.64041E+11,6.08125E+11,7.7138E+11,5.11791E+11,6.481E+11,8.44822E+11,8.71934E+11,8.99816E+11,8.20563E+11,6.11842E+11,5.90196E+11,7.07677E+11,7.48474E+11,7.48595E+11,7.11285E+11,8.94038E+11,9.9158E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Europe & Central Asia (IDA & IBRD countries),TEC,2.16501E+11,2.19664E+11,2.49218E+11,3.22977E+11,4.22832E+11,5.07387E+11,6.41226E+11,8.50091E+11,1.07433E+12,7.22939E+11,8.95113E+11,1.13758E+12,1.14472E+12,1.18428E+12,1.12584E+12,8.78871E+11,8.67414E+11,1.031E+12,1.12109E+12,1.117E+12,1.06712E+12,1.3561E+12,1.52085E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,European Union,EUU,1.9576E+12,1.9318E+12,2.00945E+12,2.4427E+12,2.97989E+12,3.28798E+12,3.80353E+12,4.51962E+12,5.11968E+12,3.81683E+12,4.30009E+12,5.08227E+12,4.72646E+12,4.83247E+12,4.92445E+12,4.21759E+12,4.25696E+12,4.74489E+12,5.30385E+12,5.117E+12,4.70652E+12,5.93369E+12,6.75236E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Fragile and conflict affected situations,FCS,82036842121,93837426270,90378852829,1.03032E+11,1.30299E+11,1.72357E+11,1.93802E+11,2.49844E+11,3.26155E+11,2.67817E+11,3.22277E+11,3.83043E+11,4.30408E+11,4.3508E+11,4.05491E+11,3.23319E+11,2.63043E+11,2.84744E+11,3.23972E+11,3.67183E+11,3.04926E+11,3.5628E+11,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Heavily indebted poor countries (HIPC),HPC,31711981012,34552097656,36331889184,42218581141,51834101600,65030381196,76097186963,96241695287,1.21763E+11,1.06548E+11,1.26329E+11,1.54129E+11,1.71131E+11,1.80172E+11,1.83503E+11,1.71787E+11,1.62099E+11,1.68961E+11,1.85189E+11,1.86241E+11,1.68074E+11,2.12075E+11,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,High income,HIC,5.21039E+12,4.95422E+12,5.09813E+12,5.86712E+12,7.05451E+12,7.9325E+12,9.04493E+12,1.02375E+13,1.15341E+13,8.72072E+12,1.03565E+13,1.23274E+13,1.22139E+13,1.23349E+13,1.24867E+13,1.09896E+13,1.07507E+13,1.17462E+13,1.28941E+13,1.24916E+13,1.15233E+13,1.42897E+13,1.62236E+13
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,IBRD only,IBD,1.07883E+12,1.06855E+12,1.11843E+12,1.45685E+12,1.88018E+12,2.25428E+12,2.69578E+12,3.30801E+12,4.15066E+12,3.27049E+12,4.25554E+12,5.3157E+12,5.58082E+12,5.78542E+12,5.72393E+12,4.90101E+12,4.66341E+12,5.37379E+12,6.07894E+12,5.94371E+12,5.46896E+12,7.2623E+12,8.07291E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,IDA & IBRD total,IBT,1.16488E+12,1.15841E+12,1.21038E+12,1.56816E+12,2.01528E+12,2.42601E+12,2.88995E+12,3.54586E+12,4.45749E+12,3.53138E+12,4.57949E+12,5.72311E+12,6.0055E+12,6.22759E+12,6.18521E+12,5.32298E+12,5.06315E+12,5.81355E+12,6.57555E+12,6.45265E+12,5.92199E+12,7.85267E+12,8.72817E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,IDA blend,IDB,28667136204,31732349199,32407938376,41536213400,47298212062,67270122625,72147221430,88431269642,1.1729E+11,94962286136,1.25042E+11,1.58778E+11,1.52527E+11,1.53751E+11,1.61981E+11,1.42456E+11,1.236E+11,1.37686E+11,1.60283E+11,1.75137E+11,1.53124E+11,1.86528E+11,2.03542E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,IDA only,IDX,58081757691,59201938873,60385294412,69437275846,86686980297,1.03481E+11,1.20773E+11,1.47883E+11,1.87717E+11,1.64243E+11,1.97009E+11,2.46242E+11,2.70487E+11,2.8703E+11,2.98437E+11,2.7938E+11,2.7645E+11,3.01528E+11,3.35554E+11,3.33753E+11,2.99131E+11,4.0283E+11,4.51399E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,IDA total,IDA,86349394311,90764461549,92623831630,1.11125E+11,1.33815E+11,1.71226E+11,1.93525E+11,2.37053E+11,3.05896E+11,2.60131E+11,3.23143E+11,4.06501E+11,4.23629E+11,4.41119E+11,4.60853E+11,4.21999E+11,3.99738E+11,4.38919E+11,4.95624E+11,5.08953E+11,4.52079E+11,5.87757E+11,6.52084E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Late-demographic dividend,LTE,6.53946E+11,6.81362E+11,7.29409E+11,1.04035E+12,1.37472E+12,1.62405E+12,1.9555E+12,2.42584E+12,2.97415E+12,2.34194E+12,3.06388E+12,3.83973E+12,4.00623E+12,4.22147E+12,4.2148E+12,3.59832E+12,3.47494E+12,3.99895E+12,4.58185E+12,4.51813E+12,4.34831E+12,5.6749E+12,6.06309E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Latin America & Caribbean,LCN,3.85791E+11,3.77415E+11,3.51364E+11,3.63008E+11,4.46129E+11,5.28609E+11,6.30185E+11,7.54304E+11,9.18705E+11,6.8998E+11,8.94986E+11,1.1035E+12,1.15048E+12,1.17752E+12,1.1653E+12,1.03451E+12,9.41652E+11,1.03613E+12,1.15635E+12,1.12378E+12,9.49981E+11,1.29937E+12,1.56809E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Latin America & Caribbean (excluding high income),LAC,3.16358E+11,3.07219E+11,2.90214E+11,3.01534E+11,3.63129E+11,4.22598E+11,4.99969E+11,5.90431E+11,7.18475E+11,5.40114E+11,7.17123E+11,8.73271E+11,8.98193E+11,9.36603E+11,9.43412E+11,8.49305E+11,7.84363E+11,8.65655E+11,9.65948E+11,9.41905E+11,8.02725E+11,1.08771E+12,1.31506E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,3.60663E+11,3.52888E+11,3.2832E+11,3.39108E+11,4.14778E+11,4.91365E+11,5.86457E+11,7.03059E+11,8.57181E+11,6.45698E+11,8.40297E+11,1.03222E+12,1.08006E+12,1.10678E+12,1.09507E+12,9.72124E+11,8.8458E+11,9.73729E+11,1.08667E+12,1.05625E+12,8.93687E+11,1.22251E+12,1.47506E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Least developed countries: UN classification,LDC,40072412646,41904142009,43711258904,53083155547,63415315922,78281355498,90383803084,1.1322E+11,1.47895E+11,1.39294E+11,1.56062E+11,1.91812E+11,2.11526E+11,2.31747E+11,2.47794E+11,2.25998E+11,2.16848E+11,2.39136E+11,2.67989E+11,2.66166E+11,2.38103E+11,3.20741E+11,3.66527E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Low & middle income,LMY,1.05426E+12,1.04117E+12,1.09197E+12,1.43059E+12,1.83868E+12,2.22043E+12,2.62953E+12,3.19498E+12,4.02025E+12,3.22014E+12,4.21566E+12,5.27914E+12,5.55947E+12,5.78254E+12,5.73838E+12,4.94253E+12,4.69549E+12,5.39245E+12,6.0935E+12,5.98108E+12,5.48486E+12,7.26877E+12,8.05448E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Low income,LIC,..,..,..,..,..,39574694002,44915953144,56928832711,73276343626,66493208107,76726232459,87950697953,1.01092E+11,1.06977E+11,1.12697E+11,98755965391,92597368134,96724076032,1.05458E+11,1.07923E+11,1.01508E+11,1.24411E+11,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Lower middle income,LMC,2.46225E+11,2.44968E+11,2.55971E+11,3.07685E+11,3.87416E+11,4.90663E+11,5.74773E+11,7.26643E+11,1.00334E+12,8.25011E+11,1.01696E+12,1.2931E+12,1.36591E+12,1.37471E+12,1.39303E+12,1.25688E+12,1.2204E+12,1.40789E+12,1.57581E+12,1.56617E+12,1.34246E+12,1.8268E+12,2.09756E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Middle East & North Africa,MEA,2.41507E+11,2.38408E+11,2.48792E+11,2.73976E+11,3.45079E+11,4.12132E+11,4.59664E+11,5.73532E+11,7.36936E+11,6.28528E+11,7.02416E+11,7.96022E+11,9.13362E+11,9.69687E+11,9.83918E+11,8.68475E+11,7.92058E+11,8.22536E+11,8.7391E+11,8.93309E+11,7.75349E+11,9.1539E+11,1.08897E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,1.52403E+11,1.67635E+11,2.09725E+11,2.83992E+11,2.5744E+11,2.80732E+11,2.98095E+11,3.47424E+11,3.66816E+11,3.76248E+11,3.0612E+11,2.84365E+11,3.00223E+11,3.1972E+11,3.29881E+11,2.71498E+11,3.26778E+11,3.80118E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,1.49319E+11,1.64468E+11,2.06187E+11,2.8029E+11,2.53424E+11,2.76664E+11,2.93427E+11,3.42406E+11,3.61151E+11,3.70147E+11,2.99909E+11,2.77749E+11,2.93124E+11,3.12306E+11,3.22488E+11,2.64781E+11,3.181E+11,3.68821E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Middle income,MIC,1.03782E+12,1.02335E+12,1.07234E+12,1.4075E+12,1.80762E+12,2.18022E+12,2.5838E+12,3.13714E+12,3.94589E+12,3.15275E+12,4.13779E+12,5.18819E+12,5.45685E+12,5.67433E+12,5.62572E+12,4.84406E+12,4.60298E+12,5.29369E+12,5.98489E+12,5.87107E+12,5.38202E+12,7.13951E+12,7.90279E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,North America,NAC,1.4761E+12,1.38018E+12,1.40093E+12,1.51747E+12,1.76844E+12,2.01679E+12,2.23602E+12,2.37597E+12,2.5601E+12,1.91028E+12,2.34167E+12,2.70183E+12,2.7801E+12,2.7687E+12,2.86184E+12,2.70393E+12,2.62148E+12,2.80063E+12,3.02592E+12,2.97655E+12,2.76849E+12,3.35643E+12,3.85771E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,OECD members,OED,4.75939E+12,4.54949E+12,4.67866E+12,5.3796E+12,6.44355E+12,7.25338E+12,8.27843E+12,9.36067E+12,1.05133E+13,7.88499E+12,9.33111E+12,1.114E+13,1.09167E+13,1.10033E+13,1.11716E+13,9.82916E+12,9.66115E+12,1.05768E+13,1.16096E+13,1.12458E+13,1.0322E+13,1.28203E+13,1.47752E+13
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Other small states,OSS,38821080435,37195723287,40163276922,48179038168,60093378077,68955297319,79709859844,95032647846,1.1371E+11,86859326293,99898840294,1.18912E+11,1.3191E+11,1.37203E+11,1.34401E+11,1.18213E+11,1.18704E+11,1.27623E+11,1.42004E+11,1.35729E+11,1.16019E+11,1.45228E+11,1.71463E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Pacific island small states,PSS,1335215179,1334629034,1349233610,1737755722,2126209566,2395528492,2686050619,2841835753,3528602052,2520914287,3098639401,3689152024,3782206847,4165094388,4122934870,3717803480,3744182764,4006527184,4359936592,4348152572,3169556399,3786046577,4991611853
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Post-demographic dividend,PST,4.70578E+12,4.49104E+12,4.61921E+12,5.31877E+12,6.35605E+12,7.1415E+12,8.1326E+12,9.15649E+12,1.03029E+13,7.79185E+12,9.2295E+12,1.10005E+13,1.08004E+13,1.08857E+13,1.09891E+13,9.64283E+12,9.46604E+12,1.03573E+13,1.1361E+13,1.09899E+13,1.01151E+13,1.25054E+13,1.41496E+13
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Pre-demographic dividend,PRE,..,..,..,..,..,1.0811E+11,1.1057E+11,1.36529E+11,1.89788E+11,1.7839E+11,2.08588E+11,2.52123E+11,2.68523E+11,2.82169E+11,2.89754E+11,2.46255E+11,1.9974E+11,2.09959E+11,2.41761E+11,2.75088E+11,2.39257E+11,2.63079E+11,3.26096E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Small states,SST,53994871005,52446193879,55414937008,64365119893,78215380679,90452863868,1.03632E+11,1.22137E+11,1.46409E+11,1.10368E+11,1.23547E+11,1.48067E+11,1.6244E+11,1.67776E+11,1.63353E+11,1.44634E+11,1.43168E+11,1.53046E+11,1.70105E+11,1.64921E+11,1.37401E+11,1.72467E+11,2.04868E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,South Asia,SAS,80978652407,76996163146,80858075094,98413926460,1.34125E+11,1.81317E+11,2.21966E+11,2.70612E+11,4.04934E+11,3.41767E+11,4.41911E+11,5.79308E+11,6.08264E+11,5.93593E+11,5.89151E+11,5.22503E+11,4.95937E+11,5.94413E+11,6.76998E+11,6.33284E+11,5.04159E+11,7.67805E+11,9.19961E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,South Asia (IDA & IBRD),TSA,80978652407,76996163146,80858075094,98413926460,1.34125E+11,1.81317E+11,2.21966E+11,2.70612E+11,4.04934E+11,3.41767E+11,4.41911E+11,5.79308E+11,6.08264E+11,5.93593E+11,5.89151E+11,5.22503E+11,4.95937E+11,5.94413E+11,6.76998E+11,6.33284E+11,5.04159E+11,7.67805E+11,9.19961E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Sub-Saharan Africa,SSF,75875142172,79770385059,83170119021,1.07997E+11,1.32368E+11,1.6894E+11,1.89718E+11,2.35242E+11,2.91373E+11,2.44826E+11,2.98501E+11,3.69704E+11,3.80764E+11,3.89023E+11,3.97037E+11,3.45148E+11,2.97151E+11,3.12324E+11,3.50543E+11,3.64605E+11,3.12172E+11,3.78022E+11,4.49644E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Sub-Saharan Africa (excluding high income),SSA,75557354709,79318671411,82775501347,1.0762E+11,1.31915E+11,1.68282E+11,1.89003E+11,2.34537E+11,2.90529E+11,2.4407E+11,2.97721E+11,3.68793E+11,3.79735E+11,3.87947E+11,3.95955E+11,3.44225E+11,2.96153E+11,3.11091E+11,3.49345E+11,3.63488E+11,3.11343E+11,3.77002E+11,4.48325E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,75875142172,79770385059,83170119021,1.07997E+11,1.32368E+11,1.6894E+11,1.89718E+11,2.35242E+11,2.91373E+11,2.44826E+11,2.98501E+11,3.69704E+11,3.80764E+11,3.89023E+11,3.97037E+11,3.45148E+11,2.97151E+11,3.12324E+11,3.50543E+11,3.64605E+11,3.12172E+11,3.78022E+11,4.49644E+11
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Upper middle income,UMC,7.91512E+11,7.78516E+11,8.16439E+11,1.09782E+12,1.41707E+12,1.68751E+12,2.00642E+12,2.40806E+12,2.94259E+12,2.32858E+12,3.11989E+12,3.89447E+12,4.09046E+12,4.29779E+12,4.23176E+12,3.58804E+12,3.38413E+12,3.88772E+12,4.41074E+12,4.30718E+12,4.03801E+12,5.31298E+12,5.81027E+12
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,World,WLD,6.27167E+12,6.00638E+12,6.1949E+12,7.29823E+12,8.89858E+12,1.01644E+13,1.16943E+13,1.34657E+13,1.55939E+13,1.19756E+13,1.46102E+13,1.7657E+13,1.784E+13,1.81764E+13,1.8273E+13,1.59649E+13,1.54606E+13,1.71563E+13,1.90082E+13,1.84931E+13,1.70269E+13,2.15832E+13,2.43069E+13
Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,Afghanistan,AFG,..,..,..,..,..,..,..,..,34.68426096,18.04329677,19.62655879,14.1181152,16.96401615,14.21933508,14.72193681,15.86260327,6.561714612,4.119626168,3.412005766,4.773740059,..,..,..
Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,Albania,ALB,81.83182021,84.30803912,84.47323445,84.10303672,81.53093833,43.52715365,27.38474075,70.2839049,33.37696237,70.09830885,62.00264189,60.0204007,55.15624059,52.24290097,31.35999302,52.66488283,66.27990223,54.94658129,46.02780732,50.19914238,55.1793361,42.7204474,34.51378072
Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,Algeria,DZA,1.445394133,1.859602499,2.473116916,1.341945579,1.223391908,0.954575075,1.051026598,0.941062015,1.040646364,0.867917629,0.80711881,0.896556731,0.898546405,0.866851296,2.033760412,3.141128074,3.29924527,2.67130147,..,..,..,..,..
Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,Andorra,AND,83.0817143,89.22698066,90.71249518,88.91794704,83.5013536,67.40758194,66.08907767,94.06843358,80.14648021,85.58363039,90.26272552,90.07346098,90.09362116,92.46047007,91.5215065,88.80942518,92.20247924,88.35831247,92.05250004,91.86767479,94.43831609,90.2092052,96.39384368
Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.385452603,2.776153849,1.331883732,0.658122733,0.822390669,0.931760042,0.812789955,0.698152406
